,id,match_id,x,y,play_pattern_name,sub_type_name,under_pressure,body_part_name,outcome_name
0,a2b83c3a-8d2f-4637-a217-b36d8a64b99e,69243,96.8,55.8,Regular Play,Open Play,1.0,Right Foot,Off T
1,c79cd4f3-386d-45c2-b56b-deca69a2d6c0,69243,91.8,40.1,From Counter,Open Play,1.0,Right Foot,Saved
2,99f67af2-ac68-4493-ab9f-c77087d5fa4c,69243,86.6,25.9,Regular Play,Open Play,,Right Foot,Off T
3,049c9539-d04d-40d8-81a9-21a073d3c6ec,69243,112.2,32.5,From Throw In,Open Play,1.0,Head,Blocked
4,717d4a26-b525-451f-9072-bf84110c4644,69243,110.3,51.7,From Throw In,Open Play,1.0,Right Foot,Off T
5,528cc8e7-6be7-431f-b41d-6b910579bffb,69243,109.3,32.3,From Corner,Open Play,,Head,Off T
6,288849cc-3483-4156-89ca-1eb13242c6f9,69243,99.0,43.8,From Free Kick,Open Play,,Left Foot,Blocked
7,86184973-a1cf-4a74-ab1a-66f4020d7855,69243,112.1,40.9,From Corner,Open Play,1.0,Head,Saved
8,7015f588-14c5-46e3-8d42-372fcf4c9f12,69243,98.3,52.1,Regular Play,Open Play,,Left Foot,Saved
9,dacf912a-6221-477b-9647-51ed310ca25c,69243,102.6,37.6,From Free Kick,Open Play,1.0,Right Foot,Blocked
10,810c8dc5-4cc8-4bbb-a8cf-b5c15727acd7,69243,92.8,41.4,From Corner,Open Play,,Right Foot,Blocked
11,5012755a-a05e-4760-9f3d-b5555ef64500,69243,93.1,45.0,From Throw In,Open Play,,Left Foot,Off T
12,f9795700-75c7-4b23-9eeb-2ba796a070df,69243,99.0,51.7,Regular Play,Open Play,,Right Foot,Blocked
13,5b1c6614-5755-473a-a4f4-69f334c79137,69243,116.5,28.7,Regular Play,Open Play,,Left Foot,Saved
14,958a89c0-b557-4853-8d10-08de3197c8a3,69243,113.4,49.0,From Free Kick,Open Play,,Right Foot,Wayward
15,6e71768b-8e2e-4362-acb8-b5c9a7ffab50,69243,107.2,51.6,From Keeper,Open Play,,Right Foot,Saved
16,e2db44a0-d77b-4851-8175-8974f3658c3c,69243,111.6,29.4,From Free Kick,Open Play,,Right Foot,Saved
17,bcecfbeb-2c8d-4c35-81da-6369bc055ef5,69243,111.3,37.3,From Corner,Open Play,1.0,Head,Wayward
18,23a73625-9295-4e8f-bd9e-4a953364dff4,69243,105.1,56.9,Regular Play,Open Play,,Left Foot,Off T
19,7c23b182-4587-4265-aca3-e260f21664fe,69243,100.0,24.1,Regular Play,Open Play,,Right Foot,Saved
20,e0e6f96d-f0dc-4f41-bc64-41e2211f02cd,69243,106.0,47.6,Regular Play,Open Play,1.0,Left Foot,Saved
21,610b6b7b-8d7b-49fe-b4f4-109b7e584bfa,69243,110.4,40.5,Regular Play,Open Play,,Left Foot,Blocked
22,5baa84f6-bad1-40b1-86c4-9c9f86711aa3,69243,109.3,34.0,Regular Play,Open Play,,Right Foot,Saved
23,42816089-4974-4634-bee2-8ff0f9fbdd93,69243,106.7,44.7,From Counter,Open Play,,Right Foot,Goal
24,6ae2c9a5-659d-4982-8005-ff4c70975212,69243,111.7,40.0,Regular Play,Open Play,,Left Foot,Goal
25,e26faf1f-f1eb-44e4-9ba3-85c2dd41f77e,69243,111.9,32.5,From Corner,Open Play,1.0,Head,Saved
26,4ff70320-58e0-48da-8f85-eb433547c539,69243,105.4,19.1,Regular Play,Open Play,,Right Foot,Blocked
27,feb7f99d-abd0-4205-bb9d-ff4a64226b8b,69243,103.0,36.2,Regular Play,Open Play,,Right Foot,Blocked
28,e1c2fc2a-26dd-463a-9e43-b8e8f33a0c50,69243,105.0,36.5,From Free Kick,Open Play,1.0,Left Foot,Goal
29,f422a633-6608-461c-891f-c06ba9cfffdf,69241,104.9,35.7,Regular Play,Open Play,,Right Foot,Off T
30,aef646cd-5c3d-4687-9674-8f2f9ac5cb7b,69241,104.1,30.6,Regular Play,Open Play,1.0,Left Foot,Blocked
31,3c22df50-a0d9-49d4-9fb3-73f3be32bc44,69241,112.3,35.0,From Free Kick,Open Play,1.0,Head,Blocked
32,943e1595-efe6-4b67-968c-4baea7f14c55,69241,118.5,44.5,From Free Kick,Open Play,1.0,Right Foot,Goal
33,7300948d-6eb2-4572-b12b-4d46ec64ba84,69241,94.7,48.9,From Free Kick,Open Play,,Left Foot,Off T
34,39a4e4fa-b046-4c89-83e3-81360e3532e6,69241,113.2,27.0,From Throw In,Open Play,1.0,Left Foot,Saved
35,05355dd0-252e-42e0-a7d9-80eb419933ae,69241,81.2,46.0,From Throw In,Open Play,,Right Foot,Off T
36,ae65d946-0e5d-4540-a465-a2a51e6cdebd,69241,108.2,49.0,Regular Play,Open Play,1.0,Right Foot,Goal
37,313dfbfc-0c44-4946-84d8-0a7ee3659837,69241,100.1,60.4,From Free Kick,Open Play,,Right Foot,Saved
38,de306cac-6fe4-47a8-9b87-4364f5f0862e,69241,115.0,38.6,From Corner,Open Play,,Head,Off T
39,a149840e-8207-46bc-a7e8-41500babae57,69241,84.1,29.8,Regular Play,Open Play,,Left Foot,Off T
40,18476b7c-f3a8-431c-84cd-a710d22baaa8,69241,93.7,35.5,Regular Play,Open Play,1.0,Right Foot,Saved
41,d428338e-f0b7-46dc-b964-f1c069af09f8,69241,90.5,50.9,From Throw In,Open Play,,Right Foot,Saved
42,4df590d8-c468-47f1-bf07-f0540a9363cb,69241,112.7,53.3,From Goal Kick,Open Play,,Right Foot,Goal
43,f61f8f22-35c0-4e1a-b267-65ce39711967,69241,109.0,42.5,From Corner,Open Play,1.0,Head,Blocked
44,05cf1915-e836-4b3c-9a50-de534f1ef00c,69241,113.2,42.0,From Corner,Open Play,,Right Foot,Blocked
45,b6fc893b-d5e1-4f2f-881d-8a38614923ed,69241,104.1,25.9,From Counter,Open Play,1.0,Right Foot,Off T
46,ba42d3d8-4a0e-453a-ba31-279bf44ddf30,69241,103.6,46.9,Regular Play,Open Play,1.0,Left Foot,Goal
47,5ebf5415-6304-44e1-855e-54bddbb1b1b9,69241,103.6,25.3,From Free Kick,Open Play,1.0,Right Foot,Blocked
48,94597eb2-cd36-4ccb-ac13-128c2e708d04,69241,112.1,38.7,From Corner,Open Play,1.0,Head,Off T
49,09dedc7c-4809-467d-8160-5cd2a9393532,69241,112.8,49.1,Regular Play,Open Play,,Right Foot,Goal
50,ff97d9de-3622-40e3-9e6b-9655ae33b3cc,69239,112.0,56.6,From Throw In,Open Play,,Right Foot,Saved
51,e2a0092e-7796-4c7f-9195-a2d797976ab3,69239,103.0,34.2,From Free Kick,Open Play,,Left Foot,Goal
52,8d8a53f8-e0eb-42d9-96a7-dcbbc69faf99,69239,93.4,59.0,From Free Kick,Open Play,,Right Foot,Wayward
53,b7e06130-09df-47e7-8672-2319fd4f5d47,69239,112.9,35.6,From Free Kick,Open Play,,Head,Off T
54,a1e9acd8-6ba8-4e4e-9d55-951b2496e80c,69239,113.1,43.7,Regular Play,Open Play,,Right Foot,Goal
55,ceea7a1e-0197-468f-9b10-fcf76d66963d,69239,103.1,30.5,From Throw In,Open Play,,Head,Saved
56,9d8dfa8c-2574-46e3-b07c-7cc33641bede,69239,113.8,40.9,Regular Play,Open Play,,Left Foot,Off T
57,4f25b7b4-6934-4903-a2fe-a50225ef7bf1,69239,111.8,49.2,From Free Kick,Open Play,1.0,Right Foot,Saved
58,c8e9a961-2167-4c55-9a70-eedb96369081,69239,107.7,36.6,From Corner,Open Play,1.0,Head,Wayward
59,f8a4fb42-26bd-44db-8b41-700fe88d607e,69239,110.6,40.1,From Corner,Open Play,1.0,Head,Off T
60,87051cd4-c914-4c41-9a7c-ee3e507805ba,69239,102.9,30.8,Regular Play,Open Play,,Left Foot,Off T
61,bb7d0026-6761-430e-8d59-34d5c69cef88,69239,109.6,37.3,Regular Play,Open Play,,Left Foot,Saved
62,d6874a0e-5fbb-43ca-9381-dfa4e2926fd6,69239,84.9,29.0,From Corner,Open Play,,Right Foot,Off T
63,0ec3272f-12b1-4aba-9e67-389c191c1007,69239,110.6,39.2,From Free Kick,Open Play,1.0,Right Foot,Saved
64,305675cb-1d2f-4866-9dfd-cff70b95938e,69239,100.8,49.6,From Free Kick,Open Play,,Left Foot,Blocked
65,8fbc0852-9dca-482c-a671-7c0d891e9fd2,69239,100.0,53.5,From Free Kick,Open Play,,Right Foot,Goal
66,9bc8eb52-586d-4fd7-a633-9389db4941b6,69239,112.6,47.7,From Kick Off,Open Play,,Right Foot,Saved
67,9e880945-922c-421d-a548-76329280e35f,69239,114.6,35.6,Other,Open Play,,Left Foot,Off T
68,f417893e-0cb7-4c77-84b5-5cb2fdb000d9,69239,105.5,46.5,From Counter,Open Play,,Left Foot,Goal
69,f594f5c4-0c3f-481a-a367-b97f5c9ada8a,69239,84.7,29.2,From Kick Off,Open Play,,Right Foot,Saved
70,95ca0b43-72d1-4e41-b20e-5223aebd427f,69239,101.9,56.8,From Corner,Open Play,,Left Foot,Off T
71,0f5a2540-a086-4c6a-b602-e58637784ecd,69239,104.6,51.5,From Free Kick,Open Play,,Right Foot,Goal
72,70c94e30-70a3-444f-b256-ed5b8d3c5cf9,69239,101.7,37.6,From Free Kick,Open Play,,Left Foot,Off T
73,20c3ebe7-1fbb-4d1f-892f-4b1a4cc5302f,69239,111.4,35.1,From Free Kick,Open Play,,Head,Off T
74,695a73bf-77ab-4a4a-afb0-1ad53a6c1234,69239,101.4,27.7,From Goal Kick,Open Play,,Right Foot,Off T
75,aed1073f-493a-43c9-bbdd-4f2b64061ea6,69257,108.1,28.0,From Throw In,Open Play,1.0,Right Foot,Saved
76,5678e928-d6ec-439e-bd04-664749f4a073,69257,112.4,36.0,From Throw In,Open Play,1.0,Head,Off T
77,a0492edc-3bb3-476a-9e61-e98b0dd2bdb2,69257,108.6,47.8,Regular Play,Open Play,,Right Foot,Saved
78,ad1b77a4-7fb5-410f-bd71-bf6d2d81a17e,69257,117.3,46.6,From Corner,Open Play,1.0,Head,Off T
79,03b68e94-35a1-4b5f-bd8a-b16570928d2c,69257,104.4,53.1,From Corner,Open Play,,Right Foot,Saved
80,c4f440e7-e340-405d-93d7-f63b724826af,69257,111.6,52.8,Regular Play,Open Play,,Right Foot,Blocked
81,ea05023e-c255-46cd-85e3-5a2a700ec4a1,69257,100.8,54.2,From Free Kick,Open Play,,Right Foot,Blocked
82,37b8b9d2-7f32-4916-b321-8e648e495584,69257,106.6,28.9,From Throw In,Open Play,,Right Foot,Blocked
83,bcb09673-5355-4522-82dc-ee7fd8a8d12e,69257,96.6,42.8,From Corner,Open Play,,Left Foot,Blocked
84,d4141846-a11f-46ea-950b-f59b120d784d,69257,92.6,46.6,From Throw In,Open Play,,Right Foot,Blocked
85,497afa10-5640-4d19-aadd-99c0c6b497ed,69257,108.3,40.8,From Throw In,Open Play,1.0,Head,Off T
86,a3f81e1a-d0d5-43c8-bf56-54e92d699c1a,69257,88.6,47.1,From Throw In,Open Play,,Right Foot,Blocked
87,52d232d8-b3eb-44f8-89d5-9b0fabecf9a2,69257,109.6,46.1,From Free Kick,Open Play,,Head,Saved
88,975cd33f-f479-4265-9867-2251b36445cf,69257,115.8,42.4,From Throw In,Open Play,,Right Foot,Goal
89,408a0da7-860b-4caf-8391-33bc21b9d2de,69257,106.1,43.0,From Throw In,Open Play,,Head,Wayward
90,ff7e4f36-814e-433f-99d1-c8274ebedeb5,69257,103.6,32.2,Regular Play,Open Play,,Left Foot,Post
91,835c4457-240b-4d18-b7de-d6ffee2c37f6,69257,113.8,37.0,Regular Play,Open Play,,Left Foot,Goal
92,5df3f390-284b-4213-8834-cd05b1e39594,69253,96.3,57.3,From Corner,Open Play,1.0,Left Foot,Saved
93,2001b4d9-85cb-4a94-8ffb-d12f21bdfb4d,69253,112.1,49.3,From Throw In,Open Play,,Left Foot,Off T
94,e138a656-ff1c-42f1-9e2f-ee8d5cfe7164,69253,106.0,27.5,Regular Play,Open Play,1.0,Left Foot,Saved
95,115fb073-2946-4261-bac9-3222a167fca0,69253,103.4,30.2,From Keeper,Open Play,,Left Foot,Blocked
96,2711c866-7daf-454a-86f9-96d9d7b95798,69253,111.8,33.4,From Goal Kick,Open Play,1.0,Left Foot,Saved
97,f6806503-2280-4bbf-a45c-5b4ce056afd0,69253,112.4,24.8,From Counter,Open Play,1.0,Left Foot,Saved
98,9f2a174a-8d4b-44fb-9083-2e9d731b875c,69253,105.3,21.6,Regular Play,Open Play,1.0,Right Foot,Saved
99,6d61041e-fbcc-4ac7-8ad1-a211935b7118,69253,112.2,39.7,From Corner,Open Play,1.0,Head,Goal
100,917e8bfa-7f92-4246-84c0-03dd0dea9667,69253,116.8,41.6,Regular Play,Open Play,,Left Foot,Goal
101,3091ba13-d96b-42fa-8d12-6f8ff7b9b532,69253,100.3,44.7,Regular Play,Open Play,,Right Foot,Blocked
102,a103f9fe-1257-49b3-90c6-b608f261bcb9,69253,100.9,34.1,Regular Play,Open Play,,Left Foot,Saved
103,da0ef595-42ee-4e8a-b935-1df3ddb59e23,69253,113.7,35.2,Regular Play,Open Play,,Right Foot,Goal
104,8bea9e8a-51de-451c-9861-c314bb14b89a,69253,81.3,36.7,Regular Play,Open Play,,Right Foot,Saved Off Target
105,00d07f33-593a-4366-8e68-2d8452d308b6,69253,104.5,32.8,Regular Play,Open Play,,Left Foot,Saved
106,5030fd3e-c649-4742-9817-74a09058f5df,69253,108.4,25.6,From Free Kick,Open Play,,Right Foot,Off T
107,af0548f6-b9fe-4b99-b797-4137af888ba2,69253,106.4,41.1,Regular Play,Open Play,,Left Foot,Saved
108,3afee698-5102-466a-ab5c-84a42a2e1acc,69253,104.4,34.3,From Counter,Open Play,1.0,Right Foot,Saved
109,5e51bd40-5785-475d-afd3-8ecde6136bad,69253,94.6,42.4,Regular Play,Open Play,,Right Foot,Goal
110,22e3a0aa-54cb-4383-b668-f38d92365f11,69253,107.9,43.9,Regular Play,Open Play,,Left Foot,Goal
111,dc6d6a49-1ce2-405f-9ec7-f27a47b269cf,69253,106.8,38.7,From Corner,Open Play,,Head,Goal
112,19055e0a-f8c9-488b-b232-1d2c13db4293,69253,84.2,20.0,From Kick Off,Open Play,,Right Foot,Saved
113,f4f6bdb2-e9f5-42b5-9bdb-186e0ef9229f,69253,103.1,37.9,Regular Play,Open Play,1.0,Right Foot,Saved
114,96785121-ca6e-4f60-8c29-7803f12a86c4,69244,102.9,47.3,Regular Play,Open Play,,Right Foot,Blocked
115,378f6365-9d4f-43ce-a4d1-6a5e022750bb,69244,98.7,26.3,Regular Play,Open Play,,Left Foot,Off T
116,cf0caa6a-ae95-458d-9b1d-458b6fdb7b32,69244,97.9,43.2,Regular Play,Open Play,,Left Foot,Saved
117,5d3572fe-858d-4111-acb7-7b52c6584309,69244,110.6,40.9,From Corner,Open Play,1.0,Head,Off T
118,f60903cc-de43-46a8-b1c6-a08db8c7205f,69244,104.0,46.2,Regular Play,Open Play,,Right Foot,Off T
119,5d7526e5-71d4-46e2-8a17-d6775b06134b,69244,91.4,49.1,Regular Play,Open Play,1.0,Right Foot,Off T
120,d6900667-0cab-4f00-9427-23c9a14be32a,69244,112.5,28.0,Regular Play,Open Play,1.0,Left Foot,Goal
121,38381c5c-f016-4c12-9252-ba87b9ed8226,69244,110.5,27.9,Regular Play,Open Play,1.0,Left Foot,Blocked
122,e7e5b432-073b-4955-9299-0189acc43249,69244,90.0,49.8,From Free Kick,Open Play,,Right Foot,Blocked
123,18a2ab89-a39b-4e86-824e-4663ce587b89,69244,110.5,48.3,From Counter,Open Play,,Right Foot,Goal
124,13adf110-111b-41c4-8104-b69950321443,69244,90.1,43.9,Regular Play,Open Play,,Right Foot,Off T
125,b55fa2e9-cbcd-4576-8e14-468c209def45,69244,105.3,41.4,From Corner,Open Play,,Right Foot,Saved
126,15e75548-9d6b-4906-baad-a93e40c35ced,69244,103.9,54.0,From Throw In,Open Play,,Right Foot,Blocked
127,7671cd16-1fdc-49dd-a534-6d5ec779c0ba,69244,85.6,56.0,From Free Kick,Open Play,,Right Foot,Blocked
128,bfbaa4f5-71f0-4512-81d6-909370ce10db,69244,104.1,42.5,Regular Play,Open Play,,Right Foot,Goal
129,7e8d3cba-3a26-4e2a-88a9-379f7db7e720,69244,98.9,41.4,From Free Kick,Open Play,1.0,Left Foot,Off T
130,04daee07-a262-48bf-927b-b11ced033b18,69244,97.4,55.2,Regular Play,Open Play,,Left Foot,Saved
131,6326617f-0876-4e4c-ab0e-171339e4653b,69244,109.5,50.0,From Throw In,Open Play,,Right Foot,Off T
132,639582e4-5d3c-47dd-9908-73da1dc8758f,69244,111.5,41.2,Regular Play,Open Play,,Left Foot,Goal
133,d9bba14a-1dd6-4ed4-8120-2f854bc7a6cb,69277,103.1,44.1,From Throw In,Open Play,1.0,Left Foot,Saved
134,12449df8-2d0f-47fb-b0d2-de397019b978,69277,112.7,35.9,From Corner,Open Play,1.0,Head,Off T
135,a38995ce-f17d-49fc-b727-d567b8579f9d,69277,105.5,53.9,Regular Play,Open Play,,Left Foot,Blocked
136,b6c056bd-ae90-4d7b-8a52-77f70b62a562,69277,113.1,54.4,Regular Play,Open Play,1.0,Right Foot,Off T
137,81f290d4-6cc1-4ba4-bba9-0af1f483c7a7,69277,94.5,31.9,From Free Kick,Open Play,1.0,Left Foot,Off T
138,7b35bddd-993e-470b-aec2-76ffd7a9f3ee,69277,117.9,44.7,From Corner,Open Play,,Right Foot,Saved
139,e9064483-1e82-4018-9774-feea57bdc69f,69277,84.3,45.2,From Throw In,Open Play,,Right Foot,Saved
140,69799647-b0b0-4c9c-96d4-acbb34f55528,69277,107.2,35.2,From Free Kick,Open Play,,Right Foot,Blocked
141,6cc82c99-49bd-4115-90bd-ad4b1a6f7aa0,69277,103.1,41.8,From Corner,Open Play,,Right Foot,Blocked
142,f9aa2e8f-6d68-487f-b1ec-9f65c9526d78,69277,109.7,40.1,From Throw In,Open Play,,Right Foot,Off T
143,c0d18edb-6fac-41f5-93cc-08bf00baca04,69277,103.1,47.0,Regular Play,Open Play,,Left Foot,Blocked
144,4054207a-9400-42aa-86c1-4a7efc8bc577,69277,108.0,47.3,From Corner,Open Play,,Right Foot,Off T
145,663a1f97-c80a-4b1c-b855-12a6ece8fe12,69277,111.0,30.7,From Corner,Open Play,1.0,Head,Off T
146,3d48361c-4f8f-410e-b2ca-0fe952091ff1,69277,110.0,39.7,From Throw In,Open Play,1.0,Head,Saved
147,a43b9f18-8121-4192-81ff-be19709f46a0,69277,84.9,31.4,From Keeper,Open Play,,Right Foot,Saved
148,68597e6d-deb8-48ed-a4fd-b66c31e2d5c0,69277,115.0,39.3,From Free Kick,Open Play,,Right Foot,Goal
149,3b509e33-32a9-4971-a3f6-47273055cd5f,69277,103.8,54.8,Regular Play,Open Play,1.0,Left Foot,Off T
150,b64bd913-dc4a-4614-afc5-99b8e507cb29,69277,112.0,36.4,From Free Kick,Open Play,1.0,Head,Off T
151,c6d8cd47-8923-4be2-a370-83bbb3284145,69277,103.8,28.9,From Counter,Open Play,1.0,Right Foot,Saved
152,850ec117-9117-426c-b0b7-0334d0d66f5f,69277,109.7,50.9,From Free Kick,Open Play,1.0,Right Foot,Saved
153,492d6eb2-73a1-4325-9232-81e8a0724b7b,69277,107.1,57.7,From Free Kick,Open Play,1.0,Left Foot,Saved
154,690a578a-96ec-471f-aac1-eea710074bc5,69229,101.9,65.6,Regular Play,Open Play,1.0,Right Foot,Off T
155,f73ddda6-0212-4e11-b08e-882a4a7b19a0,69229,63.8,48.5,From Throw In,Open Play,,Right Foot,Blocked
156,1879367d-b67b-47b6-9552-9c5a74d2eff7,69229,99.2,36.5,From Free Kick,Open Play,,Left Foot,Post
157,c7ec7e8a-17a5-4441-b475-f62f7ecdd33a,69229,82.4,32.5,From Free Kick,Open Play,,Left Foot,Blocked
158,411ba6ed-cc5f-4a89-a0ee-5d96181fcb68,69229,100.6,15.9,From Free Kick,Open Play,,Right Foot,Saved
159,c17fa26e-91f6-4935-a385-9b808f508deb,69229,96.9,34.8,From Free Kick,Open Play,,Left Foot,Off T
160,24bf2fee-3207-459d-a04f-bdde52a63a12,69229,108.7,51.2,From Corner,Open Play,,Right Foot,Blocked
161,347ce52f-9139-40bf-a6a1-5ac0c6d85981,69229,112.0,44.9,Regular Play,Open Play,,Right Foot,Post
162,18d4555a-b55d-4938-8c94-244a51fece52,69229,110.8,41.2,From Corner,Open Play,1.0,Head,Wayward
163,d0024567-54ad-472b-a3fc-9a58db448b9c,69229,87.0,26.2,Regular Play,Open Play,,Left Foot,Off T
164,37c92828-9065-4a01-9340-7d06c661731c,69229,81.2,60.5,From Throw In,Open Play,,Right Foot,Off T
165,2196d7f5-a981-48f4-97d2-a56d5ddbb3dd,69229,95.7,18.0,Regular Play,Open Play,,Right Foot,Off T
166,4c261342-c804-49db-b536-21577ba6734f,69229,96.0,59.1,From Throw In,Open Play,,Right Foot,Saved
167,e3f23063-8e4e-4b9b-b921-56c8f2fa60ce,69229,107.1,34.5,Regular Play,Open Play,1.0,Head,Off T
168,56fa246b-5b67-46b3-9d77-ed40001d5d44,69229,108.0,38.8,From Throw In,Open Play,,Right Foot,Saved
169,39eaf018-3d77-41c9-b3ee-7631909686ad,69229,93.3,40.6,Regular Play,Open Play,,Right Foot,Blocked
170,795bce66-ab4d-45ac-9173-4c50619e97e1,69229,82.3,38.4,Regular Play,Open Play,,Right Foot,Saved
171,3e4102a7-8267-4116-99d4-3a44ca667a79,69229,102.2,41.9,From Corner,Open Play,,Right Foot,Blocked
172,103d40ce-c8cc-4227-b177-bc60539e2e24,69229,92.7,48.3,From Kick Off,Open Play,,Right Foot,Saved
173,491fd7bf-ec37-48d0-9860-7ade5ef78697,69229,109.9,33.7,From Free Kick,Open Play,,Head,Saved
174,666ee492-b1ed-41fd-9c51-ee0ea2d30369,69229,115.3,36.5,Regular Play,Open Play,,Right Foot,Goal
175,16171700-55df-4525-9e45-dca6387845e1,69229,97.1,32.6,From Free Kick,Open Play,,Left Foot,Blocked
176,2b107276-591d-4b45-995c-7b9a34be0a9e,69229,94.4,33.9,From Throw In,Open Play,,Right Foot,Saved
177,4beb64c4-22fe-4b85-930c-d877fa707ced,69229,112.6,23.2,Regular Play,Open Play,1.0,Left Foot,Off T
178,54c79896-cb94-4c1e-be83-3e5ce3889c7e,69229,105.9,45.4,Regular Play,Open Play,,Left Foot,Saved
179,8c26119a-68e7-4a06-9b5d-621693193e7c,69229,113.3,42.8,Regular Play,Open Play,,Head,Goal
180,97516a8e-f6dc-472d-836d-fb3121d26556,69229,86.7,52.3,From Kick Off,Open Play,,Right Foot,Off T
181,c5d2a2bd-6e03-47e6-bcbe-be33cee63a47,69229,97.7,59.8,From Free Kick,Open Play,,Left Foot,Saved
182,a9a28970-162f-4360-ab9a-3dee2c49447b,69229,111.1,51.7,From Free Kick,Open Play,,Right Foot,Saved
183,82db7558-7a4f-42a9-a7c7-090ebd94e4b7,69229,99.2,27.7,Regular Play,Open Play,,Left Foot,Off T
184,2851487a-0626-4c40-b084-adc9b95bbfaa,69229,111.0,53.2,Regular Play,Open Play,,Right Foot,Wayward
185,81f953d6-2d53-4e15-85df-b192f42109b1,69219,90.2,32.6,Regular Play,Open Play,,Right Foot,Off T
186,e9910daf-7799-4429-96ed-618548664986,69219,108.3,29.7,From Counter,Open Play,,Left Foot,Post
187,9c119b1d-0f87-46cb-8d9c-b0953e32e8bd,69219,108.3,52.6,From Counter,Open Play,,Right Foot,Blocked
188,27db21d6-e5db-4b90-8026-dd59abc84a31,69219,108.2,26.2,Regular Play,Open Play,,Left Foot,Saved
189,18ae9ab0-edfc-4c5a-9c79-dc707f45db00,69219,116.6,44.5,From Corner,Open Play,1.0,Head,Off T
190,33952969-a388-4e17-b92f-8722fb65b6f7,69219,107.9,54.8,From Counter,Open Play,,Right Foot,Off T
191,6855e690-91f5-484b-a73a-d2cc53665109,69219,111.1,30.0,Regular Play,Open Play,,Left Foot,Off T
192,2a875e45-d4d1-4b12-aafd-b522f123a78a,69219,112.8,48.9,From Throw In,Open Play,,Left Foot,Saved
193,f27c942f-b0ee-49b3-bfea-f3b80ed58cc5,69219,104.2,24.8,From Goal Kick,Open Play,1.0,Right Foot,Blocked
194,089589d3-adaf-407a-98c9-0ef4adfa3159,69219,88.3,30.8,From Free Kick,Open Play,1.0,Right Foot,Blocked
195,234e522b-c11b-456f-888f-991c119cb06c,69219,95.1,42.7,Regular Play,Open Play,,Right Foot,Off T
196,03ee1b27-967e-4157-b5bc-3be868000453,69219,109.3,43.5,From Throw In,Open Play,,Left Foot,Goal
197,116af690-c8ce-4c13-a8d8-6413e512e408,69219,105.8,48.0,From Free Kick,Open Play,,Right Foot,Off T
198,e19d8228-5fc3-44d1-9d4d-675b0ed59c0d,69219,114.5,42.8,From Free Kick,Open Play,,Head,Goal
199,d465c631-e49d-42a2-82d6-4ef9172352f9,69219,113.8,43.8,Regular Play,Open Play,,Left Foot,Goal
200,19d6bfc6-8edf-4ed3-a1dd-c10f991c7eb5,69219,113.4,28.7,Regular Play,Open Play,,Left Foot,Post
201,e0d16ae6-263f-4b75-9014-79fee843d27e,69219,93.2,38.8,Regular Play,Open Play,,Right Foot,Off T
202,a6b6ae1a-299d-4a75-8a7e-8b53a3115ae3,69219,119.6,47.4,From Free Kick,Open Play,,Right Foot,Off T
203,5251c4e3-f343-4f82-982d-b499085bc30c,69219,92.9,18.8,From Throw In,Open Play,1.0,Left Foot,Off T
204,038079f5-d336-414a-ab9a-d1749ede82c5,69219,103.1,36.5,From Free Kick,Open Play,,Right Foot,Off T
205,c861a5dc-a49b-4d16-8a54-e92bf8f32723,69219,108.7,29.6,Regular Play,Open Play,,Left Foot,Blocked
206,0918058e-f097-4bb9-8fd5-d9659df3c7af,69219,97.4,51.4,From Goal Kick,Open Play,,Right Foot,Off T
207,c7d9db62-eb08-4d56-9cdb-951c7e4a75c3,69219,112.0,28.1,From Throw In,Open Play,,Right Foot,Off T
208,099bc695-142b-41f6-a29d-191c10628507,69219,100.0,31.1,Regular Play,Open Play,,Left Foot,Goal
209,47b4a79b-3cee-4657-b685-1c31588ab860,69219,107.4,38.9,Regular Play,Open Play,,Left Foot,Off T
210,59ecc61f-7093-4c33-96b1-9d1e6584c0ec,69219,104.7,24.4,Regular Play,Open Play,,Right Foot,Saved
211,510b7587-f306-45c9-9fbe-6e5f887286ad,69219,112.8,27.0,Regular Play,Open Play,,Right Foot,Saved
212,0c6a0651-8089-40d4-952e-2de2c14dbafa,69219,114.7,37.0,From Counter,Open Play,1.0,Head,Off T
213,99081a4e-9c89-486d-a4e8-e097f2b4505a,69218,93.2,42.8,From Counter,Open Play,,Left Foot,Blocked
214,06b70cfa-9bd4-4e1f-967b-4a77eeed33e0,69218,87.5,52.8,Regular Play,Open Play,,Right Foot,Saved
215,2e7a3bb6-cdc4-4e6b-85e3-90b9e459448f,69218,107.9,52.0,From Free Kick,Open Play,,Right Foot,Off T
216,d6438a3d-2ca1-4743-9e4d-4e8270ec6d42,69218,111.7,36.5,Regular Play,Open Play,1.0,Head,Saved
217,ae5914f6-51c1-4445-8876-e10f7fddcd14,69218,107.5,31.0,Regular Play,Open Play,1.0,Left Foot,Saved
218,5ade1447-7286-4ff9-b6a3-07675375e32a,69218,93.0,53.7,From Corner,Open Play,,Right Foot,Blocked
219,36e492b1-a136-4b4a-a501-f7e85ff791c0,69218,111.0,47.8,Regular Play,Open Play,,Right Foot,Saved
220,df250f65-f345-420e-af79-6899e2aaca40,69218,101.1,39.8,Regular Play,Open Play,,Right Foot,Blocked
221,9bf1374d-4737-4b9d-9153-7e40fa3f9305,69218,100.4,45.8,Regular Play,Open Play,1.0,Left Foot,Goal
